grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
rock_mountains,rock_mountains,green_trees,green_trees,green_trees,green_trees,,gravel_road,house2,,house3,house1,store1,,gravel_road,house1,store2,store2,house1,,store2,gravel_road,house4,house1,house1,store2,house1,,store2,gravel_road,,,,,,,,gravel_road,house4,house1,house2,,house3,gravel_road,,green_trees,green_trees,rock_mountains,rock_mountains,rock_mountains
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
rock_mountains,rock_mountains,green_trees,green_trees,green_trees,green_trees,,gravel_road,store2,house1,,house2,,house3,gravel_road,house2,house4,house4,house1,store1,,gravel_road,house1,house2,house2,house4,house1,store1,,gravel_road,,,,,,,,gravel_road,house1,house2,store2,house1,,gravel_road,,green_trees,green_trees,rock_mountains,rock_mountains,rock_mountains
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
rock_mountains,rock_mountains,green_trees,green_trees,green_trees,green_trees,green_trees,gravel_road,house4,,house2,store2,house1,,gravel_road,,house1,house1,house2,,house3,gravel_road,house2,store2,house1,house1,house2,,house3,gravel_road,,,,,,,,gravel_road,house2,store2,house1,,,gravel_road,,green_trees,green_trees,rock_mountains,rock_mountains,rock_mountains
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
rock_mountains,rock_mountains,green_trees,green_trees,green_trees,green_trees,,gravel_road,,house1,house1,house4,,house2,gravel_road,,house2,house2,store2,house1,,gravel_road,,,,house2,store2,house1,,gravel_road,,,,,,,,gravel_road,,,,,,gravel_road,,green_trees,green_trees,rock_mountains,rock_mountains,rock_mountains
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
rock_mountains,rock_mountains,green_trees,green_trees,green_trees,green_trees,,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,,green_trees,green_trees,rock_mountains,rock_mountains,rock_mountains
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
rock_mountains,rock_mountains,green_trees,green_trees,green_trees,green_trees,,gravel_road,house1,store1,,house1,store1,,gravel_road,house1,store1,,house1,,,gravel_road,,,,,big_tree,big_tree,,gravel_road,,,,,,,,gravel_road,house1,store1,,house1,,gravel_road,,green_trees,green_trees,rock_mountains,rock_mountains,rock_mountains
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
rock_mountains,rock_mountains,green_trees,green_trees,green_trees,green_trees,,gravel_road,house2,,house3,house2,,house3,gravel_road,house2,,house3,house2,,,gravel_road,big_tree,big_tree,,,big_tree,big_tree,,gravel_road,,,,,,,,gravel_road,house2,,house3,house2,,gravel_road,,green_trees,green_trees,rock_mountains,rock_mountains,rock_mountains
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
rock_mountains,rock_mountains,green_trees,green_trees,green_trees,,,gravel_road,store2,house1,,store2,house1,,gravel_road,store2,house1,,store2,,,gravel_road,big_tree,big_tree,,,,,,gravel_road,,,,,,,,gravel_road,store2,house1,store1,,house1,gravel_road,,green_trees,rock_mountains,rock_mountains,rock_mountains,rock_mountains
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
rock_mountains,rock_mountains,green_trees,green_trees,green_trees,,,gravel_road,house4,,house2,house4,green_tree,house2,gravel_road,house4,house1,house1,store1,,house1,gravel_road,,,,big_tree,big_tree,,,gravel_road,,,,,,,,gravel_road,house1,store1,,house1,house2,gravel_road,,green_trees,rock_mountains,rock_mountains,rock_mountains,rock_mountains
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
rock_mountains,rock_mountains,green_trees,green_trees,green_trees,,,gravel_road,store2,house1,,house1,store1,,gravel_road,house1,house2,house2,,house3,house2,gravel_road,,,,big_tree,big_tree,,,gravel_road,,,,,,,,gravel_road,house2,,house3,house2,store2,gravel_road,,green_trees,rock_mountains,rock_mountains,rock_mountains,rock_mountains
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
rock_mountains,rock_mountains,green_trees,green_trees,green_trees,,,gravel_road,house1,store1,,house2,,house3,gravel_road,house2,store2,store2,house1,,store2,gravel_road,big_tree,big_tree,,,,,,gravel_road,,,,,,,,gravel_road,store2,house1,,store2,,gravel_road,,green_trees,rock_mountains,rock_mountains,rock_mountains,rock_mountains
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
rock_mountains,rock_mountains,green_trees,green_trees,green_trees,,,gravel_road,house2,,house3,store2,house1,,gravel_road,,,house4,house1,store1,,gravel_road,big_tree,big_tree,,big_tree,big_tree,,,gravel_road,,,,,,,,gravel_road,house4,house1,store1,,house3,gravel_road,,green_trees,rock_mountains,rock_mountains,rock_mountains,rock_mountains
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
rock_mountains,rock_mountains,green_trees,green_trees,green_trees,,,gravel_road,store2,house1,,house4,,house2,gravel_road,,,house1,house2,,house3,gravel_road,,,,big_tree,big_tree,,,gravel_road,,,,,,,,gravel_road,house1,house2,,house3,,gravel_road,,green_trees,rock_mountains,rock_mountains,rock_mountains,rock_mountains
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
rock_mountains,rock_mountains,green_trees,green_trees,green_trees,,,gravel_road,house4,,house2,,,,gravel_road,,,house2,store2,house1,,gravel_road,,,,,,,,gravel_road,,,,,,,,gravel_road,house2,store2,house1,,,gravel_road,,green_trees,rock_mountains,rock_mountains,rock_mountains,rock_mountains
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
rock_mountains,rock_mountains,green_trees,green_trees,green_trees,,,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,,green_trees,rock_mountains,rock_mountains,rock_mountains,rock_mountains
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
rock_mountains,rock_mountains,green_trees,green_trees,green_trees,,,gravel_road,house1,store1,,house1,store1,,gravel_road,house1,store1,green_tree,house1,,,gravel_road,big_tree,big_tree,big_tree,big_tree,,,,gravel_road,house1,store1,,house1,,,,gravel_road,house1,store1,,house1,,gravel_road,,green_trees,rock_mountains,rock_mountains,rock_mountains,rock_mountains
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
rock_mountains,rock_mountains,green_trees,green_trees,green_trees,,,gravel_road,house2,,house3,house2,,house3,gravel_road,house2,,house3,house2,,,gravel_road,big_tree,big_tree,big_tree,big_tree,green_tree,,,gravel_road,house2,,house3,house2,,,,gravel_road,house2,,house3,house2,,gravel_road,,green_trees,rock_mountains,rock_mountains,rock_mountains,rock_mountains
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
rock_mountains,rock_mountains,green_trees,green_trees,green_trees,,,gravel_road,store2,house1,,store2,house1,,gravel_road,store2,house1,house1,store1,,house1,gravel_road,,,big_tree,big_tree,,,,gravel_road,store2,house1,house1,store1,,house1,,gravel_road,store2,house1,,store2,,gravel_road,,green_trees,rock_mountains,rock_mountains,rock_mountains,rock_mountains
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
rock_mountains,rock_mountains,green_trees,green_trees,green_trees,,,gravel_road,house4,house1,store1,,,house2,gravel_road,house1,store1,,house1,house3,house2,gravel_road,,,big_tree,big_tree,big_tree,big_tree,,gravel_road,house4,house1,house2,,house3,house2,,gravel_road,house4,house1,store1,,,gravel_road,,green_trees,rock_mountains,rock_mountains,rock_mountains,rock_mountains
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
rock_mountains,rock_mountains,green_trees,green_trees,green_trees,,,gravel_road,house1,house2,,house3,store1,,gravel_road,house2,,house3,house2,,store2,gravel_road,,,,,big_tree,big_tree,,gravel_road,house1,house2,store2,house1,,store2,,gravel_road,house1,house2,,house3,,gravel_road,,green_trees,rock_mountains,rock_mountains,rock_mountains,rock_mountains
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
rock_mountains,rock_mountains,green_trees,green_trees,green_trees,,,gravel_road,house2,store2,house1,,,house3,gravel_road,store2,house1,,store2,store1,,gravel_road,,,,,,,,gravel_road,house2,store2,house4,house1,store1,,,gravel_road,house2,store2,house1,,,gravel_road,,green_trees,rock_mountains,rock_mountains,rock_mountains,rock_mountains
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
rock_mountains,rock_mountains,green_trees,green_trees,green_trees,,,gravel_road,store2,house4,,house2,house1,,gravel_road,house4,house1,store1,,,house3,gravel_road,,big_tree,big_tree,,,,,gravel_road,,,house1,house2,,house3,,gravel_road,,house1,store1,,house1,gravel_road,,green_trees,rock_mountains,rock_mountains,rock_mountains,rock_mountains
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
rock_mountains,rock_mountains,green_trees,green_trees,green_trees,green_trees,,gravel_road,house4,,house2,house4,,house2,gravel_road,house1,house2,,house3,house1,,gravel_road,,big_tree,big_tree,,,,,gravel_road,,,house2,store2,house1,,,gravel_road,,house2,,house3,house2,gravel_road,,green_trees,rock_mountains,rock_mountains,rock_mountains,rock_mountains
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
rock_mountains,rock_mountains,green_trees,green_trees,green_trees,grass,,gravel_road,,,,,,,gravel_road,house2,store2,house1,,,,gravel_road,,,,,,,,gravel_road,,,,,,,,gravel_road,,store2,house1,,store2,gravel_road,,green_trees,rock_mountains,rock_mountains,rock_mountains,rock_mountains
grass,grass,grass,grass,grass,green_trees,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
rock_mountains,rock_mountains,green_trees,green_trees,green_trees,grass,,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,,house4,house1,store1,,gravel_road,,,rock_mountains,rock_mountains,rock_mountains,rock_mountains
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
rock_mountains,rock_mountains,green_trees,green_trees,green_trees,green_trees,,,,,,,,,,,,,,,,,,,,,green_trees,,,,green_trees,green_trees,,,,,,gravel_road,,house1,house2,,house3,gravel_road,,green_trees,rock_mountains,rock_mountains,rock_mountains,rock_mountains
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
rock_mountains,rock_mountains,green_trees,green_trees,green_trees,grass,,,,,,,,,,,,,,,,,,,green_trees,green_trees,green_trees,green_trees,,green_trees,green_trees,green_trees,green_trees,green_trees,,,,gravel_road,,house2,store2,house1,,gravel_road,,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains
grass,grass,grass,grass,grass,green_trees,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
rock_mountains,rock_mountains,green_trees,green_trees,green_trees,grass,,,,,,,,,,,,,,,,,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,,green_trees,green_trees,,,gravel_road,,,,,,gravel_road,,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
rock_mountains,rock_mountains,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,,green_trees,green_trees,green_trees,,gravel_road,,,,,,gravel_road,,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
rock_mountains,rock_mountains,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,green_trees,,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,gravel_road,,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
rock_mountains,rock_mountains,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,green_trees,,,,,,,,,green_trees,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains,rock_mountains
